Fabricated Timestamp,Temperature,Humidity,ms,Speed_and_mode,Motion Detected (0/1),Mode( Auto=1),Speed
11338151,26,58,138,10,1,1,2
11338121,26,59,138,10,1,1,2
11338091,26,59,138,10,1,1,2
11338061,26,60,138,10,1,1,2
11338031,26,59,138,10,1,1,2
11338001,26,59,8,8,0,1,0
11337971,26,59,8,8,0,1,0
11337941,26,58,8,8,0,1,0
11337911,26,59,8,8,0,1,0
11337881,26,60,8,8,0,1,0
11337851,26,60,8,8,0,1,0
11337821,26,61,8,8,0,1,0
11337791,26,60,8,8,0,1,0
11337761,26,61,8,8,0,1,0
11337731,26,61,8,8,0,1,0
11337701,26,60,8,8,0,1,0
11337671,26,59,8,8,0,1,0
11337641,26,59,8,8,0,1,0
11337611,26,59,8,8,0,1,0
11337581,26,59,8,8,0,1,0
11337551,26,59,8,8,0,1,0
11337521,26,59,8,8,0,1,0
11337491,26,60,8,8,0,1,0
11337461,26,61,8,8,0,1,0
11337431,26,62,8,8,0,1,0
11337401,26,62,8,8,0,1,0
11337371,26,61,8,8,0,1,0
11337341,26,61,8,8,0,1,0
11337311,26,61,8,8,0,1,0
11337281,26,60,8,8,0,1,0
11337251,26,59,8,8,0,1,0
11337221,26,59,8,8,0,1,0
11337191,26,59,8,8,0,1,0
11337161,26,58,8,8,0,1,0
11337131,26,57,8,8,0,1,0
11337101,27,57,8,8,0,1,0
11337071,27,59,8,8,0,1,0
11337041,27,59,8,8,0,1,0
11337011,26,60,8,8,0,1,0
11336981,26,60,9,9,0,1,1
11336951,26,60,10,10,0,1,2
11336921,26,60,138,10,1,1,2
11336891,26,60,138,10,1,1,2
11336861,26,60,138,10,1,1,2
11336831,26,60,8,8,0,1,0
11336801,26,60,8,8,0,1,0
11336771,26,61,8,8,0,1,0
11336741,26,61,8,8,0,1,0
11336711,26,61,8,8,0,1,0
11336681,26,61,8,8,0,1,0
11336651,26,61,8,8,0,1,0
11336621,26,60,8,8,0,1,0
11336591,26,59,8,8,0,1,0
11336561,26,59,8,8,0,1,0
11336531,26,59,8,8,0,1,0
11336501,26,60,8,8,0,1,0
11336471,26,59,8,8,0,1,0
11336441,26,59,8,8,0,1,0
11336411,26,61,8,8,0,1,0
11336381,26,62,8,8,0,1,0
11336351,26,61,8,8,0,1,0
11336321,26,63,8,8,0,1,0
11336291,26,61,8,8,0,1,0
11336261,26,61,8,8,0,1,0
11336231,26,61,8,8,0,1,0
11336201,26,61,8,8,0,1,0
11336171,26,60,8,8,0,1,0
11336141,26,60,8,8,0,1,0
11336111,26,60,8,8,0,1,0
11336081,26,60,8,8,0,1,0
11336051,26,60,8,8,0,1,0
11336021,26,59,8,8,0,1,0
11335991,26,58,8,8,0,1,0
11335961,26,58,8,8,0,1,0
11335931,26,59,8,8,0,1,0
11335901,26,59,9,9,0,1,1
11335871,26,59,10,10,0,1,2
11335841,27,59,139,11,1,1,3
11335811,27,59,139,11,1,1,3
11335781,27,59,11,11,0,1,3
11335751,27,59,139,11,1,1,3
11335721,27,58,11,11,0,1,3
11335691,27,58,139,11,1,1,3
11335661,27,58,139,11,1,1,3
11335631,27,58,11,11,0,1,3
11335601,27,58,139,11,1,1,3
11335571,27,58,11,11,0,1,3
11335541,27,59,139,11,1,1,3
11335511,27,59,11,11,0,1,3
11335481,27,60,139,11,1,1,3
11335451,26,60,9,9,0,1,1
11335421,26,60,10,10,0,1,2
11335391,26,60,138,10,1,1,2
11335361,26,59,138,10,1,1,2
11335331,26,59,138,10,1,1,2
11335301,26,59,138,10,1,1,2
11335271,26,59,10,10,0,1,2
11335241,26,59,138,10,1,1,2
11335211,26,59,138,10,1,1,2
11335181,26,60,138,10,1,1,2
11335151,26,60,138,10,1,1,2
11335121,26,60,138,10,1,1,2
11335091,26,60,138,10,1,1,2
11335061,26,60,138,10,1,1,2
11335031,26,60,10,10,0,1,2
11335001,26,59,138,10,1,1,2
11334971,26,59,138,10,1,1,2
11334941,26,59,138,10,1,1,2
11334911,26,59,138,10,1,1,2
11334881,26,59,138,10,1,1,2
11334851,26,59,138,10,1,1,2
11334821,26,59,8,8,0,1,0
11334791,26,60,9,9,0,1,1
11334761,26,59,10,10,0,1,2
11334731,26,59,138,10,1,1,2
11334701,26,61,139,11,1,1,3
11334671,26,61,139,11,1,1,3
11334641,26,61,128,0,1,0,0
11334611,26,61,128,0,1,0,0
11334581,26,61,139,11,1,1,3
11334551,26,60,10,10,0,1,2
11334521,26,59,138,10,1,1,2
11334491,26,59,138,10,1,1,2
11334461,26,59,10,10,0,1,2
11334431,26,59,138,10,1,1,2
11334401,26,58,138,10,1,1,2
11334371,26,58,138,10,1,1,2
11334341,26,58,138,10,1,1,2
11334311,26,58,138,10,1,1,2
11334281,27,59,10,10,0,1,2
11334251,27,59,11,11,0,1,3
11334221,27,59,139,11,1,1,3
11334191,27,59,139,11,1,1,3
11334161,27,59,139,11,1,1,3
11334131,27,58,139,11,1,1,3
11334101,27,59,139,11,1,1,3
11334071,27,59,139,11,1,1,3
11334041,26,60,138,10,1,1,2
11334011,26,61,139,11,1,1,3
11333981,26,62,139,11,1,1,3
11333951,26,62,8,8,0,1,0
11333921,26,62,8,8,0,1,0
11333891,26,62,8,8,0,1,0
11333861,26,61,8,8,0,1,0
11333831,26,61,8,8,0,1,0
11333801,26,60,8,8,0,1,0
11333771,26,60,8,8,0,1,0
11333741,26,59,8,8,0,1,0
11333711,26,59,8,8,0,1,0
11333681,27,59,8,8,0,1,0
11333651,26,59,8,8,0,1,0
11333621,26,60,8,8,0,1,0
11333591,26,59,9,9,0,1,1
11333561,26,59,10,10,0,1,2
11333531,26,60,138,10,1,1,2
11333501,26,60,138,10,1,1,2
11333471,26,60,8,8,0,1,0
11333441,26,60,8,8,0,1,0
11333411,26,60,8,8,0,1,0
11333381,26,60,8,8,0,1,0
11333351,26,60,8,8,0,1,0
11333321,26,60,8,8,0,1,0
11333291,26,61,8,8,0,1,0
11333261,26,62,8,8,0,1,0
11333231,26,62,8,8,0,1,0
11333201,26,63,8,8,0,1,0
11333171,26,62,8,8,0,1,0
11333141,26,62,8,8,0,1,0
11333111,26,62,8,8,0,1,0
11333081,26,62,8,8,0,1,0
11333051,26,61,8,8,0,1,0
11333021,26,61,8,8,0,1,0
11332991,26,60,8,8,0,1,0
11332961,26,60,8,8,0,1,0
11332931,26,61,8,8,0,1,0
11332901,26,60,8,8,0,1,0
11332871,26,60,8,8,0,1,0
11332841,26,59,8,8,0,1,0
11332811,26,58,8,8,0,1,0
11332781,26,59,8,8,0,1,0
11332751,26,59,8,8,0,1,0
11332721,26,59,8,8,0,1,0
11332691,27,59,9,9,0,1,1
11332661,27,59,10,10,0,1,2
11332631,27,59,11,11,0,1,3
11332601,27,59,139,11,1,1,3
11332571,26,60,9,9,0,1,1
11332541,26,61,11,11,0,1,3
11332511,26,62,139,11,1,1,3
11332481,26,62,139,11,1,1,3
11332451,26,62,8,8,0,1,0
11332421,26,62,8,8,0,1,0
11332391,26,62,8,8,0,1,0
11332361,26,61,8,8,0,1,0
11332331,26,61,8,8,0,1,0
11332301,26,60,8,8,0,1,0
11332271,26,59,8,8,0,1,0
11332241,26,60,8,8,0,1,0
11332211,26,60,9,9,0,1,1
11332181,26,61,11,11,0,1,3
11332151,26,60,138,10,1,1,2
11332121,26,59,8,8,0,1,0
11332091,26,58,8,8,0,1,0
11332061,26,59,8,8,0,1,0
11332031,26,59,8,8,0,1,0
11332001,27,59,8,8,0,1,0
11331971,27,60,9,9,0,1,1
11331941,27,60,10,10,0,1,2
11331911,26,60,10,10,0,1,2
11331881,26,60,138,10,1,1,2
11331851,26,60,9,9,0,1,1
11331821,26,59,10,10,0,1,2
11331791,26,59,138,10,1,1,2
11331761,26,59,138,10,1,1,2
11331731,26,60,138,10,1,1,2
11331701,26,60,10,10,0,1,2
11331671,26,60,138,10,1,1,2
11331641,26,61,8,8,0,1,0
11331611,27,61,8,8,0,1,0
11331581,27,60,8,8,0,1,0
11331551,26,60,8,8,0,1,0
11331521,26,59,9,9,0,1,1
11331491,26,60,10,10,0,1,2
11331461,26,59,138,10,1,1,2
11331431,26,59,10,10,0,1,2
11331401,26,59,138,10,1,1,2
11331371,27,58,139,11,1,1,3
11331341,26,59,8,8,0,1,0
11331311,26,59,8,8,0,1,0
11331281,26,59,9,9,0,1,1
11331251,26,60,10,10,0,1,2
11331221,26,60,138,10,1,1,2
11331191,26,61,139,11,1,1,3
11331161,26,60,138,10,1,1,2
11331131,26,60,138,10,1,1,2
11331101,26,59,138,10,1,1,2
11331071,27,59,139,11,1,1,3
11331041,27,59,139,11,1,1,3
11331011,27,59,139,11,1,1,3
11330981,27,59,139,11,1,1,3
11330951,27,59,139,11,1,1,3
11330921,27,60,139,11,1,1,3
11330891,26,60,138,10,1,1,2
11330861,26,60,138,10,1,1,2
11330831,26,61,139,11,1,1,3
11330801,26,61,139,11,1,1,3
11330771,26,61,139,11,1,1,3
11330741,26,61,139,11,1,1,3
11330711,26,60,138,10,1,1,2
11330681,26,59,138,10,1,1,2
11330651,26,59,138,10,1,1,2
11330621,26,59,138,10,1,1,2
11330591,26,59,138,10,1,1,2
11330561,26,59,138,10,1,1,2
11330531,26,59,138,10,1,1,2
11330501,26,59,138,10,1,1,2
11330471,26,60,138,10,1,1,2
11330441,26,60,138,10,1,1,2
11330411,26,60,138,10,1,1,2
11330381,27,61,140,12,1,1,4
11330351,27,61,140,12,1,1,4
11330321,27,60,139,11,1,1,3
11330291,27,60,139,11,1,1,3
11330261,26,59,138,10,1,1,2
11330231,26,59,138,10,1,1,2
11330201,26,59,138,10,1,1,2
11330171,26,59,138,10,1,1,2
11330141,26,59,138,10,1,1,2
11330111,26,59,138,10,1,1,2
11330081,27,59,139,11,1,1,3
11330051,27,60,139,11,1,1,3
11330021,26,60,138,10,1,1,2
11329991,26,60,138,10,1,1,2
11329961,26,60,138,10,1,1,2
11329931,26,60,138,10,1,1,2
11329901,26,59,138,10,1,1,2
11329871,26,59,138,10,1,1,2
11329841,26,58,138,10,1,1,2
11329811,26,59,138,10,1,1,2
11329781,26,59,138,10,1,1,2
11329751,26,59,138,10,1,1,2
11329721,26,58,138,10,1,1,2
11329691,26,59,138,10,1,1,2
11329661,26,59,138,10,1,1,2
11329631,26,59,138,10,1,1,2
11329601,27,59,139,11,1,1,3
11329571,27,59,139,11,1,1,3
11329541,26,59,138,10,1,1,2
11329511,27,59,139,11,1,1,3
11329481,27,59,139,11,1,1,3
11329451,26,58,138,10,1,1,2
11329421,27,58,139,11,1,1,3
11329391,27,59,139,11,1,1,3
11329361,27,58,139,11,1,1,3
11329331,27,58,139,11,1,1,3
11329301,27,59,139,11,1,1,3
11329271,26,58,138,10,1,1,2
11329241,27,59,139,11,1,1,3
11329211,27,58,139,11,1,1,3
11329181,27,58,139,11,1,1,3
11329151,27,59,8,8,0,1,0
11329121,27,59,9,9,0,1,1
11329091,26,59,9,9,0,1,1
11329061,26,59,10,10,0,1,2
11329031,26,61,139,11,1,1,3
11329001,26,61,139,11,1,1,3
11328971,26,61,8,8,0,1,0
11328941,26,62,8,8,0,1,0
11328911,26,63,8,8,0,1,0
11328881,26,62,8,8,0,1,0
11328851,26,63,8,8,0,1,0
11328821,26,63,8,8,0,1,0
11328791,26,62,8,8,0,1,0
11328761,26,62,8,8,0,1,0
11328731,26,61,8,8,0,1,0
11328701,26,60,8,8,0,1,0
11328671,26,58,8,8,0,1,0
11328641,26,58,8,8,0,1,0
11328611,26,58,8,8,0,1,0
11328581,26,59,8,8,0,1,0
11328551,27,59,9,9,0,1,1
11328521,26,60,9,9,0,1,1
11328491,26,60,10,10,0,1,2
11328461,26,60,138,10,1,1,2
11328431,26,60,8,8,0,1,0
11328401,26,60,8,8,0,1,0
11328371,26,60,9,9,0,1,1
11328341,26,60,10,10,0,1,2
11328311,26,61,139,11,1,1,3
11328281,26,61,8,8,0,1,0
11328251,26,60,8,8,0,1,0
11328221,26,60,8,8,0,1,0
11328191,26,59,8,8,0,1,0
11328161,26,59,8,8,0,1,0
11328131,26,60,8,8,0,1,0
11328101,26,60,8,8,0,1,0
11328071,26,61,8,8,0,1,0
11328041,26,61,9,9,0,1,1
11328011,26,60,9,9,0,1,1
11327981,26,60,10,10,0,1,2
11327951,26,59,138,10,1,1,2
11327921,26,58,138,10,1,1,2
11327891,26,59,138,10,1,1,2
11327861,26,59,138,10,1,1,2
11327831,26,58,138,10,1,1,2
11327801,27,59,139,11,1,1,3
11327771,27,60,139,11,1,1,3
11327741,27,60,10,10,0,1,2
11327711,26,61,11,11,0,1,3
11327681,26,60,138,10,1,1,2
11327651,26,60,8,8,0,1,0
11327621,26,59,8,8,0,1,0
11327591,26,58,9,9,0,1,1
11327561,27,58,11,11,0,1,3
11327531,26,58,138,10,1,1,2
11327501,26,59,138,10,1,1,2
11327471,26,59,138,10,1,1,2
11327441,26,59,138,10,1,1,2
11327411,26,59,138,10,1,1,2
11327381,26,59,10,10,0,1,2
11327351,27,60,139,11,1,1,3
11327321,27,60,10,10,0,1,2
11327291,26,61,11,11,0,1,3
11327261,26,61,139,11,1,1,3
11327231,26,61,139,11,1,1,3
11327201,26,60,138,10,1,1,2
11327171,27,59,8,8,0,1,0
11327141,26,59,8,8,0,1,0
11327111,27,58,9,9,0,1,1
11327081,27,59,10,10,0,1,2
11327051,27,59,11,11,0,1,3
11327021,26,59,138,10,1,1,2
11326991,26,59,10,10,0,1,2
11326961,26,60,138,10,1,1,2
11326931,26,61,139,11,1,1,3
11326901,26,60,8,8,0,1,0
11326871,26,61,10,10,0,1,2
11326841,26,61,11,11,0,1,3
11326811,26,61,139,11,1,1,3
11326781,26,61,10,10,0,1,2
11326751,26,60,10,10,0,1,2
11326721,26,59,138,10,1,1,2
11326691,26,60,10,10,0,1,2
11326661,26,60,138,10,1,1,2
11326631,26,59,138,10,1,1,2
11326601,26,59,138,10,1,1,2
11326571,26,59,138,10,1,1,2
11326541,27,60,10,10,0,1,2
11326511,27,60,11,11,0,1,3
11326481,27,61,140,12,1,1,4
11326451,27,61,12,12,0,1,4
11326421,27,60,139,11,1,1,3
11326391,27,60,11,11,0,1,3
11326361,27,59,139,11,1,1,3
11326331,27,59,139,11,1,1,3
11326301,27,59,139,11,1,1,3
11326271,27,60,139,11,1,1,3
11326241,27,60,139,11,1,1,3
11326211,26,60,10,10,0,1,2
11326181,26,59,138,10,1,1,2
11326151,27,60,139,11,1,1,3
11326121,27,60,139,11,1,1,3
11326091,26,61,139,11,1,1,3
11326061,26,61,11,11,0,1,3
11326031,26,62,139,11,1,1,3
11326001,26,62,139,11,1,1,3
11325971,26,62,139,11,1,1,3
11325941,26,61,139,11,1,1,3
11325911,26,60,10,10,0,1,2
11325881,26,60,138,10,1,1,2
11325851,26,60,138,10,1,1,2
11325821,26,60,9,9,0,1,1
11325791,26,61,11,11,0,1,3
11325761,26,59,138,10,1,1,2
11325731,26,59,8,8,0,1,0
11325701,26,59,8,8,0,1,0
11325671,26,61,8,8,0,1,0
11325641,26,60,8,8,0,1,0
11325611,26,60,8,8,0,1,0
11325581,27,60,10,10,0,1,2
11325551,27,60,11,11,0,1,3
11325521,27,61,140,12,1,1,4
11325491,27,61,12,12,0,1,4
11325461,26,62,139,11,1,1,3
11325431,26,63,11,11,0,1,3
11325401,26,63,139,11,1,1,3
11325371,26,64,8,8,0,1,0
11325341,26,64,8,8,0,1,0
11325311,26,64,8,8,0,1,0
11325281,26,64,8,8,0,1,0
11325251,26,64,8,8,0,1,0
11325221,26,63,8,8,0,1,0
11325191,26,62,8,8,0,1,0
11325161,26,61,8,8,0,1,0
11325131,26,60,8,8,0,1,0
11325101,26,60,8,8,0,1,0
11325071,26,61,9,9,0,1,1
11325041,26,61,10,10,0,1,2
11325011,26,59,10,10,0,1,2
11324981,26,59,138,10,1,1,2
11324951,26,60,138,10,1,1,2
11324921,26,60,10,10,0,1,2
11324891,26,62,139,11,1,1,3
11324861,26,61,139,11,1,1,3
11324831,27,61,11,11,0,1,3
11324801,26,62,11,11,0,1,3
11324771,26,62,139,11,1,1,3
11324741,26,61,139,11,1,1,3
11324711,26,62,139,11,1,1,3
11324681,26,63,139,11,1,1,3
11324651,26,64,139,11,1,1,3
11324621,26,63,8,8,0,1,0
11324591,26,62,8,8,0,1,0
11324561,26,61,8,8,0,1,0
11324531,26,62,8,8,0,1,0
11324501,26,64,8,8,0,1,0
11324471,26,64,8,8,0,1,0
11324441,26,63,8,8,0,1,0
11324411,26,63,8,8,0,1,0
11324381,26,63,8,8,0,1,0
11324351,26,63,8,8,0,1,0
11324321,26,62,8,8,0,1,0
11324291,26,63,8,8,0,1,0
11324261,26,64,8,8,0,1,0
11324231,26,63,8,8,0,1,0
11324201,26,62,8,8,0,1,0
11324171,26,62,8,8,0,1,0
11324141,26,61,8,8,0,1,0
11324111,26,62,8,8,0,1,0
11324081,26,63,8,8,0,1,0
11324051,26,64,8,8,0,1,0
11324021,26,63,8,8,0,1,0
11323991,26,62,8,8,0,1,0
11323961,26,62,8,8,0,1,0
11323931,26,62,8,8,0,1,0
11323901,26,63,8,8,0,1,0
11323871,26,65,8,8,0,1,0
11323841,26,63,8,8,0,1,0
11323811,26,66,8,8,0,1,0
11323781,26,65,8,8,0,1,0
11323751,26,64,8,8,0,1,0
11323721,26,62,8,8,0,1,0
11323691,26,63,8,8,0,1,0
11323661,26,64,8,8,0,1,0
11323631,26,64,8,8,0,1,0
11323601,26,64,8,8,0,1,0
11323571,26,63,8,8,0,1,0
11323541,26,63,8,8,0,1,0
11323511,26,63,8,8,0,1,0
11323481,26,64,8,8,0,1,0
11323451,26,65,8,8,0,1,0
11323421,26,64,8,8,0,1,0
11323391,26,65,8,8,0,1,0
11323361,26,64,8,8,0,1,0
11323331,26,65,8,8,0,1,0
11323301,26,63,8,8,0,1,0
11323271,26,63,8,8,0,1,0
11323241,26,65,8,8,0,1,0
11323211,26,65,8,8,0,1,0
11323181,26,66,8,8,0,1,0
11323151,26,65,8,8,0,1,0
11323121,26,66,8,8,0,1,0
11323091,26,66,8,8,0,1,0
11323061,26,66,8,8,0,1,0
11323031,26,65,8,8,0,1,0
11323001,26,65,8,8,0,1,0
11322971,26,65,8,8,0,1,0
11322941,26,66,8,8,0,1,0
11322911,26,65,8,8,0,1,0
11322881,26,65,8,8,0,1,0
11322851,26,64,8,8,0,1,0
11322821,26,65,8,8,0,1,0
11322791,26,65,8,8,0,1,0
11322761,26,66,8,8,0,1,0
11322731,26,67,8,8,0,1,0
11322701,26,66,8,8,0,1,0
11322671,26,66,8,8,0,1,0
11322641,26,66,8,8,0,1,0
11322611,26,65,8,8,0,1,0
11322581,26,65,8,8,0,1,0
11322551,26,67,8,8,0,1,0
11322521,26,68,8,8,0,1,0
11322491,26,66,8,8,0,1,0
11322461,26,64,8,8,0,1,0
11322431,26,65,8,8,0,1,0
11322401,26,67,8,8,0,1,0
11322371,26,67,8,8,0,1,0
11322341,26,67,8,8,0,1,0
11322311,26,66,8,8,0,1,0
11322281,26,65,8,8,0,1,0
11322251,26,65,8,8,0,1,0
11322221,26,65,8,8,0,1,0
11322191,26,66,8,8,0,1,0
11322161,26,65,8,8,0,1,0
11322131,26,66,8,8,0,1,0
11322101,26,66,8,8,0,1,0
11322071,26,65,8,8,0,1,0
11322041,26,62,8,8,0,1,0
11322011,26,63,8,8,0,1,0
11321981,26,64,8,8,0,1,0
11321951,26,65,8,8,0,1,0
11321921,26,65,8,8,0,1,0
11321891,26,64,9,9,0,1,1
11321861,27,65,11,11,0,1,3
11321831,27,66,12,12,0,1,4
11321801,26,66,139,11,1,1,3
11321771,26,67,139,11,1,1,3
11321741,26,69,11,11,0,1,3
11321711,26,65,139,11,1,1,3
11321681,26,64,8,8,0,1,0
11321651,26,64,8,8,0,1,0
11321621,26,68,8,8,0,1,0
11321591,26,65,8,8,0,1,0
11321561,26,64,9,9,0,1,1
11321531,26,64,10,10,0,1,2
11321501,26,68,11,11,0,1,3
11321471,26,67,139,11,1,1,3
11321441,26,68,8,8,0,1,0
11321411,26,67,8,8,0,1,0
11321381,26,66,8,8,0,1,0
11321351,26,67,8,8,0,1,0
11321321,26,66,8,8,0,1,0
11321291,26,66,8,8,0,1,0
11321261,26,66,8,8,0,1,0
11321231,26,64,8,8,0,1,0
11321201,26,65,8,8,0,1,0
11321171,26,65,8,8,0,1,0
11321141,26,64,8,8,0,1,0
11321111,26,63,8,8,0,1,0
11321081,26,63,8,8,0,1,0
11321051,26,65,8,8,0,1,0
11321021,26,65,8,8,0,1,0
11320991,26,67,8,8,0,1,0
11320961,26,66,8,8,0,1,0
11320931,26,66,8,8,0,1,0
11320901,26,67,8,8,0,1,0
11320871,26,65,8,8,0,1,0
11320841,26,66,8,8,0,1,0
11320811,26,65,8,8,0,1,0
11320781,26,67,8,8,0,1,0
11320751,26,66,8,8,0,1,0
11320721,26,68,8,8,0,1,0
11320691,26,64,8,8,0,1,0
11320661,26,66,8,8,0,1,0
11320631,26,66,8,8,0,1,0
11320601,26,63,8,8,0,1,0
11320571,26,65,8,8,0,1,0
11320541,26,69,8,8,0,1,0
11320511,26,66,8,8,0,1,0
11320481,26,67,8,8,0,1,0
11320451,26,68,8,8,0,1,0
11320421,26,68,8,8,0,1,0
11320391,26,66,8,8,0,1,0
11320361,26,72,8,8,0,1,0
11320331,26,71,8,8,0,1,0
11320301,26,65,8,8,0,1,0
11320271,26,67,8,8,0,1,0
11320241,26,68,8,8,0,1,0
11320211,26,62,8,8,0,1,0
11320181,26,64,8,8,0,1,0
11320151,26,67,8,8,0,1,0
11320121,26,66,8,8,0,1,0
11320091,26,67,8,8,0,1,0
11320061,26,69,8,8,0,1,0
11320031,26,70,8,8,0,1,0
11320001,26,68,8,8,0,1,0
11319971,26,66,8,8,0,1,0
11319941,26,68,8,8,0,1,0
11319911,27,67,8,8,0,1,0
11319881,27,70,8,8,0,1,0
11319851,27,67,8,8,0,1,0
11319821,26,68,8,8,0,1,0
11319791,26,70,8,8,0,1,0
11319761,27,68,8,8,0,1,0
11319731,27,70,8,8,0,1,0
11319701,27,64,8,8,0,1,0
11319671,27,66,8,8,0,1,0
11319641,27,68,8,8,0,1,0
11319611,27,67,8,8,0,1,0
11319581,27,71,8,8,0,1,0
11319551,27,68,8,8,0,1,0
11319521,26,70,8,8,0,1,0
11319491,27,72,8,8,0,1,0
11319461,26,69,8,8,0,1,0
11319431,27,66,8,8,0,1,0
11319401,27,66,8,8,0,1,0
11319371,27,66,8,8,0,1,0
11319341,27,68,8,8,0,1,0
11319311,27,68,8,8,0,1,0
11319281,27,74,8,8,0,1,0
11319251,27,70,8,8,0,1,0
11319221,27,70,8,8,0,1,0
11319191,27,73,8,8,0,1,0
11319161,27,71,8,8,0,1,0
11319131,27,72,8,8,0,1,0
11319101,27,73,8,8,0,1,0
11319071,27,74,8,8,0,1,0
11319041,28,76,8,8,0,1,0
11319011,28,74,9,9,0,1,1
11318981,28,75,10,10,0,1,2
11318951,28,76,11,11,0,1,3
11318921,28,77,12,12,0,1,4
11318891,28,77,140,12,1,1,4
11318861,28,77,140,12,1,1,4
11318831,28,77,12,12,0,1,4
11318801,28,77,140,12,1,1,4
11318771,28,77,8,8,0,1,0
11318741,28,77,9,9,0,1,1
11318711,28,77,10,10,0,1,2
11318681,28,77,11,11,0,1,3
11318651,28,77,12,12,0,1,4
11318621,28,76,140,12,1,1,4
11318591,29,76,141,13,1,1,5
11323571,28,59,8,8,0,1,0
11323541,28,59,8,8,0,1,0
11323511,28,59,8,8,0,1,0
11323481,28,59,8,8,0,1,0
11323451,28,58,8,8,0,1,0
11323421,28,58,8,8,0,1,0
11323391,28,59,8,8,0,1,0
11323361,28,58,8,8,0,1,0
11323331,28,58,8,8,0,1,0
11323301,28,58,8,8,0,1,0
11323271,28,58,8,8,0,1,0
11323241,28,58,8,8,0,1,0
11323211,28,58,8,8,0,1,0
11323181,28,58,8,8,0,1,0
11323151,28,58,8,8,0,1,0
11323121,28,58,8,8,0,1,0
11323091,28,58,8,8,0,1,0
11323061,28,58,8,8,0,1,0
11323031,28,58,8,8,0,1,0
11323001,28,57,8,8,0,1,0
11322971,28,58,8,8,0,1,0
11322941,28,58,8,8,0,1,0
11322911,28,57,8,8,0,1,0
11322881,28,57,8,8,0,1,0
11322851,28,57,8,8,0,1,0
11322821,28,57,8,8,0,1,0
11322791,28,58,8,8,0,1,0
11322761,28,58,8,8,0,1,0
11322731,28,58,8,8,0,1,0
11322701,28,58,8,8,0,1,0
11322671,28,58,8,8,0,1,0
11322641,28,58,8,8,0,1,0
11322611,28,58,8,8,0,1,0
11322581,28,58,8,8,0,1,0
11322551,28,57,8,8,0,1,0
11322521,28,57,8,8,0,1,0
11322491,28,58,8,8,0,1,0
11322461,28,58,8,8,0,1,0
11322431,28,58,8,8,0,1,0
11322401,27,58,8,8,0,1,0
11322371,27,58,8,8,0,1,0
11322341,27,58,8,8,0,1,0
11322311,27,58,8,8,0,1,0
11322281,27,58,8,8,0,1,0
11322251,27,57,8,8,0,1,0
11322221,27,57,8,8,0,1,0
11322191,27,57,8,8,0,1,0
11322161,27,58,8,8,0,1,0
11322131,27,58,8,8,0,1,0
11322101,27,58,8,8,0,1,0
11322071,27,58,8,8,0,1,0
11322041,27,58,8,8,0,1,0
11322011,27,57,8,8,0,1,0
11321981,27,58,8,8,0,1,0
11321951,27,58,8,8,0,1,0
11321921,27,57,8,8,0,1,0
11321891,27,57,8,8,0,1,0
11321861,27,57,8,8,0,1,0
11321831,27,57,9,9,0,1,1
11321801,27,57,10,10,0,1,2
11321771,27,58,11,11,0,1,3
11321741,27,57,139,11,1,1,3
11321711,27,58,139,11,1,1,3
11321681,27,58,139,11,1,1,3
11321651,27,57,139,11,1,1,3
11321621,27,59,139,11,1,1,3
11321591,27,58,139,11,1,1,3
11321561,27,57,139,11,1,1,3
11321531,27,57,139,11,1,1,3
11321501,27,57,139,11,1,1,3
11321471,27,57,139,11,1,1,3
11321441,27,57,139,11,1,1,3
11321411,27,56,139,11,1,1,3
11321381,27,56,139,11,1,1,3
11321351,27,56,139,11,1,1,3
11321321,27,56,139,11,1,1,3
11321291,27,56,139,11,1,1,3
11321261,27,56,139,11,1,1,3
11321231,27,56,139,11,1,1,3
11321201,27,56,139,11,1,1,3
11321171,27,55,139,11,1,1,3
11321141,27,55,139,11,1,1,3
11321111,27,55,139,11,1,1,3
11321081,27,55,128,0,1,0,0
11321051,27,56,128,0,1,0,0
11321021,27,56,139,11,1,1,3
11320991,27,56,8,8,0,1,0
11320961,27,56,8,8,0,1,0
11320931,27,56,8,8,0,1,0
11320901,27,56,8,8,0,1,0
11320871,27,56,8,8,0,1,0
11320841,27,57,8,8,0,1,0
11320811,27,56,8,8,0,1,0
11320781,27,56,8,8,0,1,0
11320751,27,56,8,8,0,1,0
11320721,27,57,8,8,0,1,0
11320691,27,56,8,8,0,1,0
11320661,27,56,8,8,0,1,0
11320631,27,56,8,8,0,1,0
11320601,27,56,8,8,0,1,0
11320571,26,56,8,8,0,1,0
11320541,26,55,8,8,0,1,0
11320511,26,55,8,8,0,1,0
11320481,26,55,8,8,0,1,0
11320451,26,56,9,9,0,1,1
11320421,26,55,10,10,0,1,2
11320391,26,56,138,10,1,1,2
11320361,26,54,10,10,0,1,2
11320331,27,55,139,11,1,1,3
11320301,27,54,139,11,1,1,3
11320271,27,55,11,11,0,1,3
11320241,27,55,139,11,1,1,3
11320211,27,56,9,9,0,1,1
11320181,27,55,10,10,0,1,2
11320151,27,56,11,11,0,1,3
11320121,27,56,139,11,1,1,3
11320091,27,56,11,11,0,1,3
11320061,27,56,139,11,1,1,3
11320031,27,56,139,11,1,1,3
11320001,27,56,139,11,1,1,3
11319971,27,56,11,11,0,1,3
